Num_Bank_Accounts,Num_of_Delayed_Payment,Changed_Credit_Limit,Credit_Mix,Payment_of_Min_Amount
8.0,8.0,15.36,3,2
8.0,10.0,15.36,3,2
4.0,15.0,13.73,3,0
4.0,17.0,7.73,3,2
4.0,15.0,11.73,0,2
4.0,12.0,10.73,3,0
4.0,15.0,11.73,0,2
4.0,15.0,11.73,3,2
6.0,14.0,12.25,3,2
6.0,19.0,18.25,3,2
6.0,19.0,12.25,0,2
6.0,14.0,12.25,3,2
6.0,14.0,12.25,3,2
6.0,17.0,12.25,3,2
7.0,10.0,0.3599999999999999,3,2
7.0,10.0,2.36,3,2
7.0,10.0,2.36,0,2
7.0,10.0,2.36,3,2
7.0,10.0,2.36,3,2
7.0,10.0,10.23199443955013,3,0
3.0,2.0,3.06,0,1
3.0,2.0,3.06,2,1
3.0,2.0,3.06,0,1
3.0,5.0,2.06,2,1
3.0,2.0,3.06,0,1
3.0,2.0,3.06,2,1
3.0,2.0,3.06,0,1
7.0,20.0,22.41,1,2
7.0,19.0,21.41,1,2
7.0,20.0,21.41,1,2
7.0,17.0,21.41,1,2
7.0,19.0,21.41,1,2
7.0,20.0,21.41,1,2
7.0,19.0,21.41,1,2
4.0,17.0,10.23199443955013,3,1
4.0,14.0,1.37,3,1
4.0,11.0,1.37,3,1
4.0,14.0,1.37,3,1
4.0,15.0,1.37,3,1
4.0,11.0,1.37,3,0
4.0,19.0,1.37,3,1
4.0,13.0,1.37,0,1
8.0,6.0,5.98,3,1
8.0,8.0,6.98,3,1
8.0,11.0,6.98,3,1
8.0,11.0,6.98,3,1
8.0,8.0,6.98,3,1
8.0,8.0,6.98,3,1
1.0,11.0,10.7,2,1
1.0,19.0,3.6999999999999993,2,1
1.0,10.0,10.7,2,1
1.0,8.0,10.7,2,1
1.0,19.0,10.7,2,1
1.0,8.0,10.7,2,1
1.0,7.0,10.7,2,1
3.0,18.0,11.52,3,2
3.0,17.0,11.52,3,0
3.0,18.0,8.52,3,2
3.0,18.0,11.52,3,2
3.0,18.0,11.52,3,2
3.0,18.0,11.52,0,2
4.0,19.0,6.22,2,1
4.0,14.0,6.22,2,1
4.0,15.0,6.22,2,1
4.0,15.0,6.22,2,1
4.0,19.0,6.22,2,1
4.0,15.0,6.22,2,1
4.0,14.0,6.22,2,1
4.0,13.0,6.22,2,1
7.0,18.0,18.85,3,2
7.0,17.0,11.85,3,2
7.0,17.0,11.85,3,2
7.0,19.0,11.85,3,0
7.0,17.0,11.85,3,2
7.0,17.0,11.85,3,2
7.0,17.0,11.85,3,0
0.0,5.0,11.69,0,1
0.0,5.0,11.69,2,1
0.0,5.0,11.69,2,1
0.0,5.0,11.69,2,1
0.0,5.0,11.69,2,0
0.0,7.0,12.69,0,1
0.0,2.0,11.69,2,1
0.0,5.0,11.69,2,1
4.0,2.0,8.37,2,1
4.0,3.0,8.37,0,1
4.0,1.0,8.37,2,1
4.0,1.0,14.37,2,1
9.0,27.0,9.64,1,0
9.0,25.0,12.64,1,2
9.0,25.0,9.64,1,2
9.0,25.0,3.640000000000001,0,2
9.0,27.0,9.64,1,2
0.0,19.0,1.45,2,1
0.0,8.0,10.23199443955013,2,1
4.0,15.0,6.06,2,1
4.0,18.0,6.06,2,1
4.0,15.0,6.06,2,1
4.0,15.0,6.06,2,1
4.0,15.0,6.06,0,1
4.0,15.0,10.23199443955013,2,1
4.0,14.0,6.06,2,0
0.0,5.0,5.66,2,1
0.0,5.0,5.66,2,1
0.0,7.0,5.66,2,1
0.0,5.0,5.66,0,1
0.0,2.0,0.6600000000000001,2,1
0.0,5.0,5.66,2,0
7.0,18.0,28.86,1,2
7.0,18.0,28.86,1,2
7.0,18.0,28.86,1,2
7.0,18.0,21.86,1,2
7.0,19.0,28.86,0,2
7.0,18.0,31.86,1,2
8.0,19.0,11.26,3,2
8.0,22.0,11.26,3,2
8.0,19.0,11.26,0,2
8.0,17.0,14.26,3,0
8.0,19.0,11.26,3,2
8.0,19.0,11.26,3,2
8.0,19.0,16.259999999999998,3,2
8.0,21.0,11.26,3,2
10.0,12.0,14.2,3,2
10.0,12.0,8.2,3,2
10.0,10.0,8.2,3,2
10.0,12.0,8.2,3,2
10.0,12.0,8.2,0,2
10.0,13.0,8.2,3,2
10.0,12.0,8.2,3,0
10.0,22.0,24.59,1,2
10.0,21.0,24.59,1,2
10.0,22.0,17.59,1,2
10.0,22.0,24.59,1,0
10.0,22.0,31.59,1,2
0.0,6.0,6.2,2,1
0.0,6.0,6.2,0,1
0.0,4.0,0.2000000000000001,2,1
0.0,6.0,6.2,2,1
0.0,6.0,6.2,0,1
6.0,23.0,19.3,0,2
6.0,21.0,19.3,1,2
6.0,19.0,19.3,1,2
6.0,21.0,19.3,0,2
6.0,22.0,19.3,1,2
8.0,19.0,28.65,1,0
8.0,20.0,28.65,1,2
8.0,19.0,28.65,0,2
8.0,19.0,28.65,1,2
8.0,19.0,28.65,1,2
8.0,19.0,28.65,1,2
8.0,19.0,23.65,1,2
5.0,3.0,4.72,2,1
5.0,4.0,4.72,0,1
5.0,4.0,10.23199443955013,2,1
5.0,7.0,4.72,2,1
5.0,1.0,4.72,0,0
9.0,19.0,7.76,0,2
9.0,20.0,7.76,1,2
9.0,20.0,7.76,1,2
9.0,19.0,7.76,1,2
9.0,20.0,8.76,1,2
9.0,20.0,9.76,1,2
9.0,20.0,7.76,0,0
9.0,20.0,6.76,0,0
4.0,9.0,10.4,2,1
4.0,9.0,10.4,0,1
4.0,11.0,10.4,2,1
4.0,9.0,10.4,2,0
4.0,9.0,10.4,0,1
4.0,9.0,10.4,2,1
4.0,9.0,10.4,2,1
4.0,12.0,10.4,2,1
5.0,14.0,9.36,0,2
5.0,12.0,9.36,3,2
5.0,12.0,9.36,3,2
5.0,10.0,9.36,3,0
5.0,12.0,9.36,3,2
8.0,15.0,19.86,3,2
8.0,12.0,19.86,3,2
8.0,15.0,21.86,3,2
8.0,15.0,19.86,3,2
8.0,19.0,19.86,0,2
8.0,15.0,19.86,3,2
8.0,14.0,19.86,3,2
6.0,9.0,9.5,3,2
6.0,9.0,12.5,0,2
6.0,9.0,12.5,3,2
6.0,11.0,12.5,3,2
6.0,9.0,5.5,3,2
6.0,9.0,12.5,0,2
6.0,9.0,12.5,0,2
6.0,9.0,12.5,0,2
7.0,24.0,18.85,1,2
7.0,22.0,25.85,1,2
7.0,26.0,20.85,1,2
7.0,24.0,20.85,1,2
7.0,24.0,20.85,1,2
7.0,25.0,24.85,1,2
7.0,24.0,20.85,1,2
7.0,25.0,13.85,1,2
8.0,17.0,18.31,0,0
8.0,14.0,18.31,0,2
8.0,17.0,18.31,0,2
8.0,17.0,18.31,3,2
8.0,15.0,14.31,3,2
6.0,19.0,6.45,1,2
6.0,16.0,6.45,1,2
6.0,16.0,6.45,0,2
6.0,16.0,6.45,1,2
6.0,14.0,6.45,0,2
6.0,16.0,6.45,1,2
6.0,16.0,6.45,0,2
6.0,15.0,0.4500000000000002,1,2
0.0,8.0,6.23,2,1
0.0,5.0,6.23,2,1
0.0,10.0,6.23,0,1
0.0,8.0,6.23,2,1
0.0,8.0,6.23,0,1
0.0,7.0,10.23,2,1
4.0,11.0,3.82,2,1
4.0,11.0,3.82,2,1
4.0,11.0,3.82,2,1
4.0,11.0,3.82,2,1
4.0,11.0,3.82,0,1
4.0,8.0,3.82,2,1
5.0,6.0,11.65,0,1
5.0,6.0,11.65,2,1
8.0,16.0,18.1,1,2
8.0,16.0,25.1,0,0
8.0,16.0,18.1,0,2
8.0,16.0,18.1,1,2
8.0,16.0,18.1,1,2
8.0,16.0,18.1,1,2
8.0,13.0,18.1,1,0
8.0,16.0,18.1,1,2
5.0,11.0,5.41,0,1
5.0,11.0,5.41,3,1
5.0,11.0,5.41,3,1
5.0,11.0,5.41,3,1
10.0,20.0,23.02,1,2
10.0,19.0,23.02,1,2
10.0,22.0,23.02,0,2
10.0,16.0,23.02,1,2
10.0,18.0,23.02,1,2
10.0,19.0,23.02,1,2
10.0,20.0,4.9,1,2
10.0,17.0,4.9,1,2
10.0,20.0,4.9,1,2
10.0,20.0,4.9,1,2
10.0,20.0,4.9,1,2
0.0,0.0,10.23199443955013,2,1
0.0,0.0,2.34,2,1
0.0,19.0,2.34,2,1
0.0,0.0,2.34,2,1
0.0,0.0,2.34,2,1
0.0,0.0,10.23199443955013,0,1
6.0,15.0,18.24,3,2
6.0,13.0,18.24,3,2
6.0,19.0,18.24,3,2
6.0,19.0,16.24,3,2
6.0,16.0,18.24,3,2
6.0,11.0,18.24,3,0
10.0,16.0,6.92,1,2
10.0,21.0,6.92,1,2
10.0,19.0,6.92,1,2
10.0,20.0,6.92,1,2
10.0,18.0,3.92,1,2
10.0,22.0,6.92,1,2
10.0,19.0,6.92,1,2
2.0,19.0,16.8,2,1
2.0,19.0,9.8,2,1
2.0,1.0,9.8,2,1
2.0,2.0,9.8,0,1
2.0,0.0,9.8,2,1
2.0,19.0,16.8,2,1
2.0,1.0,9.8,0,1
5.0,3.0,8.13,0,1
0.0,12.0,2.64,2,1
0.0,10.0,2.64,0,1
0.0,12.0,2.64,2,0
8.0,8.0,10.23199443955013,3,0
8.0,9.0,10.23199443955013,3,1
8.0,9.0,4.34,3,1
8.0,9.0,4.34,0,1
8.0,11.0,4.34,3,1
8.0,9.0,4.34,3,1
7.0,8.0,6.99,3,2
7.0,6.0,6.99,3,2
7.0,9.0,6.99,0,2
7.0,9.0,6.99,3,2
0.0,5.0,0.62,2,1
0.0,5.0,0.62,2,0
0.0,3.0,0.62,0,1
0.0,3.0,0.62,2,1
0.0,3.0,1.62,2,1
0.0,5.0,0.62,2,1
7.0,15.0,33.96,1,2
7.0,15.0,27.96,1,2
7.0,18.0,29.96,1,2
7.0,15.0,27.96,1,2
7.0,15.0,27.96,1,2
7.0,15.0,27.96,1,2
7.0,15.0,27.96,1,2
6.0,8.0,10.38,3,1
6.0,9.0,10.38,0,1
6.0,7.0,10.38,3,0
6.0,8.0,15.38,0,1
6.0,8.0,10.38,3,1
6.0,8.0,10.38,0,1
6.0,9.0,11.38,3,1
9.0,19.0,15.69,0,2
9.0,19.0,15.69,0,0
9.0,19.0,10.69,0,2
9.0,21.0,15.69,1,0
9.0,19.0,15.69,1,2
9.0,22.0,10.23199443955013,1,2
9.0,20.0,15.69,1,0
8.0,19.0,25.31,1,2
8.0,19.0,25.31,1,2
8.0,19.0,25.31,1,0
8.0,21.0,25.31,1,0
8.0,18.0,25.31,1,2
8.0,19.0,25.31,0,2
8.0,19.0,25.31,1,2
8.0,18.0,25.31,0,2
10.0,16.0,25.74,0,2
10.0,19.0,25.74,1,2
10.0,16.0,25.74,0,2
10.0,16.0,25.74,1,2
10.0,14.0,25.74,1,2
10.0,19.0,25.74,1,2
0.0,3.0,2.63,2,1
0.0,1.0,0.63,2,1
0.0,19.0,0.63,2,1
0.0,4.0,0.63,2,1
0.0,3.0,0.63,2,0
0.0,3.0,5.63,2,1
0.0,0.0,0.63,2,1
0.0,1.0,2.289999999999999,2,1
0.0,6.0,8.29,2,1
0.0,4.0,8.29,2,1
0.0,4.0,8.29,2,0
0.0,4.0,5.289999999999999,2,1
0.0,2.0,8.29,2,1
5.0,16.0,1.49,2,1
5.0,16.0,1.49,2,1
5.0,17.0,8.49,2,1
5.0,15.0,1.49,0,1
5.0,16.0,1.49,2,1
5.0,16.0,7.49,2,1
7.0,16.0,10.63,3,2
7.0,16.0,10.63,3,2
7.0,16.0,10.63,3,2
7.0,16.0,10.63,3,2
7.0,14.0,12.63,3,2
7.0,14.0,10.63,3,0
7.0,19.0,10.63,3,0
7.0,17.0,10.63,3,2
3.0,0.0,9.45,2,1
3.0,0.0,9.45,2,1
3.0,0.0,9.45,2,0
3.0,0.0,9.45,2,1
3.0,0.0,9.45,2,0
3.0,0.0,9.45,2,1
3.0,0.0,9.45,2,1
3.0,1.0,9.45,2,1
7.0,8.0,11.49,0,2
7.0,7.0,11.49,3,2
7.0,8.0,11.49,3,2
7.0,8.0,11.49,3,2
7.0,8.0,11.49,0,0
7.0,8.0,11.49,0,2
7.0,19.0,11.49,3,2
3.0,10.0,4.06,2,1
3.0,10.0,4.06,2,1
3.0,10.0,10.23199443955013,2,1
3.0,10.0,4.06,2,1
3.0,10.0,4.06,2,1
3.0,10.0,7.06,2,0
3.0,10.0,4.06,2,1
5.0,2.0,9.68,2,1
5.0,0.0,9.68,0,1
5.0,2.0,9.68,0,1
5.0,19.0,13.68,2,1
5.0,19.0,9.68,2,0
5.0,2.0,15.68,0,1
5.0,2.0,10.23199443955013,2,1
5.0,19.0,9.68,2,1
8.0,7.0,1.92,3,2
8.0,10.0,1.92,3,2
8.0,10.0,1.92,3,2
8.0,10.0,1.92,3,0
8.0,10.0,4.92,3,2
8.0,10.0,1.92,0,2
8.0,10.0,7.92,0,2
8.0,9.0,1.92,3,2
10.0,18.0,17.5,1,2
10.0,16.0,22.5,1,0
10.0,16.0,17.5,1,2
10.0,19.0,17.5,1,2
10.0,16.0,17.5,1,2
10.0,16.0,21.5,1,2
10.0,17.0,17.5,1,2
10.0,16.0,17.5,1,2
8.0,12.0,20.44,3,2
8.0,19.0,17.44,3,2
8.0,12.0,17.44,3,2
8.0,10.0,17.44,0,2
8.0,12.0,17.44,3,2
8.0,12.0,11.44,0,2
8.0,14.0,17.44,3,2
8.0,12.0,23.44,3,2
6.0,17.0,6.53,2,1
6.0,15.0,6.53,2,1
6.0,19.0,11.53,0,0
6.0,18.0,6.53,2,1
6.0,18.0,10.23199443955013,0,1
6.0,18.0,6.53,0,0
6.0,18.0,6.53,2,1
8.0,8.0,4.33,0,1
8.0,8.0,10.33,3,1
8.0,8.0,10.33,3,1
8.0,8.0,10.33,0,1
8.0,8.0,12.33,3,1
8.0,8.0,10.33,3,1
8.0,7.0,10.33,3,1
4.0,5.0,1.53,2,1
4.0,5.0,10.23199443955013,2,1
4.0,5.0,1.53,2,1
4.0,5.0,4.53,2,0
4.0,4.0,1.53,2,1
4.0,3.0,5.53,2,1
4.0,5.0,1.53,0,1
4.0,6.0,1.53,2,1
7.0,22.0,24.32,1,2
7.0,22.0,24.32,1,2
7.0,22.0,22.32,1,2
7.0,23.0,10.23199443955013,0,2
7.0,24.0,20.32,1,2
7.0,22.0,24.32,1,2
7.0,22.0,18.32,0,0
7.0,22.0,24.32,1,2
10.0,17.0,6.12,0,2
10.0,17.0,2.12,1,2
10.0,17.0,2.12,1,2
10.0,19.0,1.12,1,2
10.0,17.0,2.12,1,2
10.0,19.0,2.12,0,2
10.0,19.0,2.12,0,2
6.0,13.0,7.04,3,2
6.0,14.0,7.04,3,2
6.0,16.0,7.04,3,2
6.0,13.0,7.04,3,2
6.0,10.0,7.04,3,2
6.0,13.0,7.04,3,0
6.0,13.0,7.04,3,2
2.0,19.0,10.95,2,1
2.0,1.0,3.95,0,1
2.0,4.0,3.95,2,1
2.0,1.0,3.95,2,1
2.0,1.0,3.95,2,1
2.0,1.0,6.95,2,1
2.0,1.0,3.95,0,1
2.0,8.0,2.55,2,1
2.0,19.0,2.55,2,1
3.0,3.0,8.23,2,1
3.0,3.0,8.23,0,1
3.0,3.0,8.23,2,1
3.0,1.0,8.23,2,1
3.0,0.0,8.23,2,0
8.0,15.0,11.74,3,0
8.0,15.0,11.74,3,1
8.0,19.0,11.74,3,1
8.0,15.0,12.74,3,1
8.0,17.0,11.74,3,1
3.0,17.0,4.550000000000002,3,0
3.0,17.0,8.55,3,2
3.0,18.0,8.55,3,2
3.0,17.0,10.23199443955013,3,2
3.0,17.0,8.55,3,2
8.0,23.0,3.13,1,2
8.0,25.0,3.13,1,2
8.0,25.0,3.13,1,2
8.0,22.0,3.13,1,2
8.0,24.0,3.13,1,2
8.0,25.0,3.13,1,2
6.0,20.0,1.1399999999999997,3,1
6.0,20.0,7.14,3,1
6.0,21.0,7.14,0,1
6.0,19.0,7.14,3,1
6.0,22.0,7.14,3,1
6.0,20.0,7.14,3,1
4.0,14.0,15.8,3,2
4.0,14.0,22.8,3,2
4.0,13.0,15.8,3,2
4.0,14.0,15.8,0,2
4.0,14.0,15.8,3,2
4.0,14.0,15.8,0,2
8.0,15.0,7.47,3,0
8.0,15.0,7.47,0,2
8.0,15.0,7.47,3,2
8.0,15.0,7.47,0,2
8.0,15.0,7.47,3,0
8.0,15.0,2.47,3,2
8.0,15.0,7.47,0,2
3.0,12.0,1.85,3,1
3.0,12.0,4.85,3,1
3.0,19.0,4.85,3,0
3.0,19.0,4.85,3,0
3.0,12.0,8.85,3,1
3.0,13.0,4.85,3,1
7.0,17.0,2.21,1,0
7.0,19.0,2.21,1,2
7.0,19.0,9.21,1,2
7.0,17.0,2.21,1,2
7.0,15.0,2.21,0,2
7.0,17.0,10.23199443955013,1,0
7.0,16.0,2.21,1,2
9.0,17.0,1.52,1,2
9.0,17.0,1.52,1,2
9.0,16.0,1.52,1,2
9.0,18.0,1.52,0,2
9.0,15.0,1.52,1,2
9.0,20.0,1.52,0,2
9.0,17.0,1.52,1,2
9.0,17.0,1.52,0,2
7.0,19.0,11.33,0,1
7.0,17.0,17.33,3,1
7.0,19.0,17.33,3,1
7.0,19.0,11.33,3,1
7.0,19.0,11.33,3,1
7.0,18.0,11.33,3,1
8.0,23.0,24.58,1,2
8.0,23.0,24.58,1,2
8.0,23.0,24.58,0,2
8.0,23.0,24.58,1,2
8.0,22.0,24.58,1,2
8.0,23.0,24.58,0,2
8.0,23.0,24.58,1,2
8.0,23.0,31.58,1,2
7.0,14.0,9.29,3,1
7.0,14.0,9.29,3,0
7.0,14.0,9.29,3,1
7.0,14.0,9.29,3,1
7.0,14.0,9.29,3,1
7.0,14.0,9.29,3,1
7.0,13.0,9.29,3,1
7.0,19.0,5.289999999999999,0,1
4.0,15.0,12.77,3,2
4.0,13.0,14.77,3,2
4.0,12.0,12.77,3,2
4.0,13.0,12.77,3,2
4.0,13.0,12.77,0,2
4.0,12.0,12.77,0,0
4.0,19.0,12.77,3,0
6.0,24.0,19.78,1,2
6.0,24.0,19.78,1,2
6.0,24.0,22.78,1,0
6.0,23.0,19.78,1,2
6.0,24.0,19.78,0,2
6.0,19.0,26.78,1,0
6.0,24.0,15.78,1,2
1.0,0.0,2.5,2,1
1.0,0.0,2.5,2,1
1.0,19.0,2.5,0,1
1.0,3.0,5.5,0,1
1.0,0.0,2.5,2,1
1.0,19.0,3.5,2,1
7.0,8.0,10.54,0,1
7.0,19.0,10.54,2,0
7.0,11.0,10.54,0,1
7.0,8.0,10.54,2,1
7.0,8.0,10.54,0,1
7.0,8.0,10.54,2,1
5.0,15.0,25.5,3,2
5.0,12.0,14.5,3,2
5.0,15.0,18.5,3,2
5.0,15.0,18.5,3,2
5.0,19.0,18.5,3,2
5.0,16.0,18.5,3,2
5.0,15.0,18.5,3,2
4.0,8.0,2.539999999999999,2,1
4.0,8.0,8.54,2,1
4.0,8.0,3.5399999999999987,0,1
4.0,8.0,8.54,2,0
4.0,9.0,8.54,2,1
4.0,8.0,8.54,0,1
4.0,8.0,8.54,2,1
4.0,8.0,3.5399999999999987,0,1
7.0,25.0,16.84,1,2
7.0,25.0,16.84,0,2
7.0,25.0,20.84,1,2
7.0,25.0,16.84,1,2
7.0,25.0,14.84,1,2
7.0,25.0,16.84,1,2
7.0,25.0,16.84,1,2
7.0,25.0,16.84,1,2
4.0,19.0,17.9,0,2
4.0,21.0,17.9,3,2
4.0,20.0,13.9,0,2
4.0,20.0,17.9,0,2
4.0,19.0,17.9,3,2
4.0,17.0,21.9,0,2
4.0,19.0,17.9,3,2
0.0,19.0,7.69,2,0
0.0,19.0,9.69,0,1
0.0,6.0,0.6900000000000004,2,1
0.0,4.0,7.69,2,0
0.0,6.0,7.69,2,1
0.0,6.0,10.23199443955013,0,1
0.0,3.0,7.69,2,1
10.0,19.0,7.39,0,2
10.0,16.0,4.39,3,0
10.0,16.0,7.39,3,0
10.0,16.0,7.39,3,2
10.0,16.0,7.39,3,2
10.0,17.0,7.39,0,2
10.0,16.0,7.39,3,2
10.0,16.0,7.39,3,2
6.0,18.0,4.5600000000000005,1,2
6.0,15.0,0.56,1,2
6.0,18.0,7.56,1,2
6.0,18.0,0.56,0,2
6.0,20.0,0.56,1,2
6.0,18.0,0.56,1,2
6.0,19.0,10.23199443955013,1,2
6.0,18.0,0.56,0,2
7.0,22.0,20.29,1,2
7.0,22.0,14.29,1,0
7.0,22.0,20.29,1,2
7.0,22.0,20.29,0,2
7.0,22.0,20.29,0,2
7.0,24.0,20.29,1,2
7.0,22.0,20.29,1,2
9.0,19.0,7.62,0,2
9.0,16.0,4.62,1,2
9.0,16.0,7.62,1,2
9.0,14.0,7.62,1,2
9.0,19.0,7.62,1,2
9.0,18.0,7.62,1,2
9.0,19.0,7.62,1,2
9.0,16.0,0.6200000000000001,0,2
10.0,15.0,18.77,1,2
10.0,16.0,18.77,1,2
10.0,18.0,15.77,0,2
10.0,16.0,19.77,1,2
10.0,16.0,18.77,1,0
10.0,19.0,18.77,1,2
5.0,19.0,6.15,3,1
5.0,10.0,6.15,3,1
5.0,7.0,6.15,3,1
5.0,8.0,6.15,3,1
5.0,6.0,6.15,3,0
5.0,8.0,6.15,0,0
5.0,8.0,6.15,3,1
5.0,9.0,6.15,3,1
3.0,16.0,14.63,3,2
3.0,17.0,14.63,3,2
3.0,17.0,14.63,0,2
3.0,17.0,14.63,3,2
3.0,17.0,20.63000000000001,3,2
3.0,20.0,14.63,3,2
3.0,16.0,14.63,3,2
4.0,16.0,8.58,3,1
4.0,16.0,8.58,3,1
4.0,19.0,8.58,3,1
4.0,16.0,13.58,3,1
4.0,13.0,4.58,3,1
4.0,13.0,8.58,3,1
4.0,13.0,8.58,3,1
4.0,16.0,8.58,3,1
8.0,15.0,13.63,3,2
8.0,15.0,19.63,3,2
8.0,12.0,19.63,3,2
8.0,19.0,18.63,3,2
8.0,15.0,25.63,3,2
8.0,15.0,15.63,3,2
8.0,19.0,19.63,3,2
7.0,24.0,11.48,0,2
7.0,21.0,11.48,0,2
7.0,24.0,11.48,0,2
7.0,23.0,11.48,0,2
7.0,24.0,11.48,1,2
7.0,24.0,11.48,1,2
7.0,24.0,12.48,1,2
7.0,23.0,11.48,1,2
8.0,21.0,9.55,1,2
8.0,17.0,16.55,1,2
8.0,18.0,16.55,1,2
8.0,18.0,16.55,1,2
8.0,19.0,16.55,1,2
8.0,19.0,16.55,1,0
8.0,15.0,22.55,0,2
3.0,18.0,10.36,3,0
3.0,18.0,9.36,3,2
3.0,18.0,10.36,3,2
3.0,18.0,10.36,3,2
3.0,21.0,10.36,3,2
3.0,18.0,10.36,3,2
3.0,20.0,10.36,3,2
3.0,18.0,16.36,3,2
0.0,11.0,10.23199443955013,0,0
0.0,12.0,2.89,0,1
0.0,9.0,6.89,2,0
0.0,12.0,6.89,2,1
0.0,19.0,6.89,0,1
0.0,19.0,6.89,2,1
0.0,12.0,6.89,2,0
9.0,22.0,26.95,1,2
9.0,23.0,20.95,1,2
9.0,25.0,20.95,1,2
9.0,25.0,20.95,1,2
9.0,25.0,27.95,1,2
9.0,25.0,20.95,1,2
9.0,25.0,20.95,1,2
5.0,11.0,1.12,3,1
5.0,11.0,1.12,3,0
5.0,11.0,1.12,3,1
5.0,19.0,1.12,0,1
5.0,8.0,1.12,3,1
6.0,20.0,6.88,2,1
6.0,22.0,3.88,2,1
6.0,19.0,3.88,2,1
6.0,20.0,10.23199443955013,2,1
6.0,20.0,3.88,0,0
6.0,20.0,3.88,2,1
7.0,24.0,21.52,1,0
7.0,23.0,21.52,1,2
7.0,23.0,21.52,1,2
7.0,23.0,17.52,1,2
7.0,25.0,21.52,1,2
7.0,22.0,21.52,0,2
7.0,23.0,21.52,1,2
4.0,4.0,11.99,2,1
4.0,5.0,10.99,2,1
4.0,1.0,9.99,2,1
4.0,4.0,9.99,2,1
4.0,4.0,9.99,2,0
4.0,4.0,9.99,2,0
7.0,9.0,16.6,3,1
7.0,6.0,10.23199443955013,3,1
7.0,9.0,15.6,3,1
7.0,12.0,11.6,3,1
7.0,9.0,11.6,3,1
3.0,3.0,7.54,2,1
3.0,19.0,7.54,2,1
3.0,5.0,7.54,2,1
3.0,7.0,7.54,0,1
3.0,4.0,7.54,2,1
3.0,19.0,7.54,0,1
3.0,5.0,14.54,2,1
1.0,7.0,10.53,2,1
1.0,7.0,10.53,2,1
1.0,7.0,14.53,0,1
8.0,8.0,12.57,3,2
8.0,8.0,18.57,3,2
8.0,19.0,16.57,0,2
8.0,10.0,12.57,3,2
8.0,8.0,12.57,3,2
8.0,8.0,16.57,3,2
8.0,12.0,13.02,3,0
8.0,12.0,16.02,0,0
8.0,12.0,22.02,3,2
8.0,12.0,16.02,3,0
8.0,10.0,16.02,3,2
8.0,12.0,16.02,3,2
5.0,18.0,7.71,3,2
5.0,18.0,7.71,3,2
5.0,20.0,7.71,3,2
5.0,18.0,7.71,3,2
5.0,18.0,7.71,3,2
6.0,15.0,4.99,1,2
6.0,15.0,6.99,0,0
6.0,19.0,10.99,0,2
6.0,18.0,6.99,1,2
6.0,15.0,6.99,1,2
6.0,14.0,10.23199443955013,0,2
6.0,13.0,13.48,3,2
6.0,16.0,6.48,3,2
6.0,16.0,13.48,3,2
6.0,16.0,13.48,3,2
6.0,16.0,13.48,0,2
6.0,16.0,13.48,3,2
6.0,16.0,13.48,3,2
5.0,2.0,9.46,2,1
5.0,2.0,3.4600000000000013,0,1
5.0,2.0,9.46,2,1
5.0,2.0,9.46,2,0
5.0,1.0,9.46,2,1
5.0,1.0,9.46,2,1
5.0,2.0,10.46,2,0
3.0,20.0,10.88,3,1
3.0,18.0,10.88,3,1
3.0,18.0,12.88,0,1
3.0,18.0,10.88,3,1
3.0,18.0,10.88,0,1
4.0,18.0,5.59,3,0
4.0,19.0,5.59,3,1
4.0,20.0,5.59,3,0
4.0,20.0,5.59,3,1
4.0,22.0,5.59,0,0
1.0,11.0,0.25,0,1
1.0,9.0,1.25,2,1
1.0,19.0,1.25,2,1
1.0,11.0,1.25,0,1
1.0,12.0,1.25,0,1
1.0,19.0,1.25,2,1
1.0,13.0,1.25,2,1
8.0,16.0,3.16,0,2
8.0,19.0,10.23199443955013,3,2
8.0,16.0,3.16,3,2
8.0,19.0,3.16,0,2
8.0,13.0,3.16,3,0
8.0,17.0,3.16,3,2
8.0,15.0,0.1600000000000001,0,2
7.0,19.0,28.9,0,0
7.0,19.0,28.9,0,2
7.0,19.0,28.9,1,2
7.0,19.0,28.9,1,2
7.0,19.0,28.9,1,2
7.0,19.0,21.9,1,2
7.0,21.0,28.9,1,2
7.0,17.0,28.9,1,2
7.0,10.0,10.73,3,2
7.0,6.0,10.73,3,2
7.0,8.0,10.73,3,2
7.0,8.0,10.73,3,2
7.0,8.0,10.73,3,2
7.0,8.0,10.73,3,2
7.0,8.0,10.73,3,2
7.0,19.0,17.73,3,2
9.0,19.0,17.21,0,2
9.0,17.0,17.21,1,2
9.0,19.0,17.21,0,2
9.0,16.0,17.21,1,2
9.0,19.0,17.21,1,2
9.0,19.0,17.21,1,2
9.0,19.0,17.21,1,2
9.0,19.0,17.21,1,2
1.0,7.0,5.28,2,0
1.0,9.0,5.28,2,1
1.0,7.0,5.28,2,1
1.0,10.0,5.28,2,1
1.0,7.0,5.28,2,1
1.0,4.0,12.28,0,1
1.0,7.0,5.28,2,1
8.0,20.0,4.74,2,1
8.0,17.0,4.74,2,0
8.0,18.0,4.74,2,1
8.0,15.0,4.74,2,0
8.0,18.0,4.74,2,1
4.0,2.0,11.17,0,1
4.0,1.0,11.17,2,1
4.0,1.0,11.17,0,1
4.0,1.0,11.17,2,1
4.0,1.0,11.17,2,1
1.0,10.0,4.2,2,1
1.0,10.0,4.2,0,1
6.0,18.0,17.39,3,2
